Order_ID,Order_Date,Product_ID,Model_Name,Unit_Price,Cost_Price,Quantity_Sold,Total_Sales,Total_Cost,Profit,Customer_ID,Customer_Age_Group,Customer_Gender,State,City,Customer_Rating,Return_Status,Return_Reason,Sales_Channel
ORD305418,2024-02-10,P001,vector,1000,600,1,1000,600,400,CUST70718,26-35,Female,Rajasthan,Jodhpur,4,Returned,Wrong Item,Amazon
ORD305419,2024-02-10,P004,clarity,3000,1800,2,6000,3600,2400,CUST67542,18-25,Male,Uttar Pradesh,Noida,5,Not Returned,,Flipkart
ORD305420,2024-02-11,P009,Imperial,9000,5400,1,9000,5400,3600,CUST64339,26-35,Female,Andhra Pradesh,Vijayawada,4,Not Returned,,Flipkart
ORD305421,2024-02-11,P008,Tribute,7000,4200,1,7000,4200,2800,CUST82947,26-35,Male,Andhra Pradesh,Kakinada,5,Returned,Color Mismatch,Amazon
ORD305422,2024-02-11,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST23376,36-50,Male,Maharashtra,Nagpur,3,Not Returned,,Amazon
ORD305423,2024-02-11,P003,Greenwich,2000,1200,1,2000,1200,800,CUST60070,26-35,Female,Telangana,Nizamabad,4,Not Returned,,Amazon
ORD305424,2024-02-11,P009,Imperial,9000,5400,1,9000,5400,3600,CUST29456,26-35,Female,Tamil Nadu,Chennai,5,Not Returned,,Flipkart
ORD305425,2024-02-11,P004,clarity,3000,1800,1,3000,1800,1200,CUST73564,36-50,Male,Karnataka,Mysuru,5,Not Returned,,Myntra
ORD305426,2024-02-11,P005,Elegance,4000,2400,1,4000,2400,1600,CUST16436,36-50,Male,Kerala,Kozhikode,2,Not Returned,,Amazon
ORD305427,2024-02-11,P005,Elegance,4000,2400,2,8000,4800,3200,CUST72900,36-50,Male,Gujarat,Rajkot,5,Not Returned,,Flipkart
ORD305428,2024-02-11,P002,Kinetic,1500,900,1,1500,900,600,CUST44887,26-35,Female,West Bengal,Asansol,5,Not Returned,,Own Website
ORD305429,2024-02-11,P006,Zenith,5000,3000,1,5000,3000,2000,CUST40578,50+,Male,Haryana,Faridabad,5,Not Returned,,Own Website
ORD305430,2024-02-11,P005,Elegance,4000,2400,1,4000,2400,1600,CUST52247,50+,Male,Tamil Nadu,Coimbatore,4,Not Returned,,Own Website
ORD305431,2024-02-11,P002,Kinetic,1500,900,1,1500,900,600,CUST33988,50+,Female,Uttar Pradesh,Varanasi,4,Not Returned,,Myntra
ORD305432,2024-02-11,P001,vector,1000,600,1,1000,600,400,CUST77552,26-35,Female,Uttar Pradesh,Kanpur,5,Not Returned,,Flipkart
ORD305433,2024-02-11,P004,clarity,3000,1800,1,3000,1800,1200,CUST84509,18-25,Male,Uttar Pradesh,Noida,5,Returned,Item Doesn't Fit,Amazon
ORD305434,2024-02-11,P002,Kinetic,1500,900,1,1500,900,600,CUST90025,18-25,Male,Madhya Pradesh,Bhopal,4,Not Returned,,Amazon
ORD305435,2024-02-11,P005,Elegance,4000,2400,1,4000,2400,1600,CUST11921,36-50,Male,Haryana,Karnal,5,Not Returned,,Amazon
ORD305436,2024-02-12,P006,Zenith,5000,3000,3,15000,9000,6000,CUST44617,18-25,Female,Haryana,Gurgaon,4,Not Returned,,Amazon
ORD305437,2024-02-12,P001,vector,1000,600,1,1000,600,400,CUST66464,18-25,Male,Andhra Pradesh,Visakhapatnam,4,Not Returned,,Amazon
ORD305438,2024-02-12,P007,Eclipse,6000,3600,2,12000,7200,4800,CUST38094,26-35,Male,Bihar,Patna,2,Returned,Poor Quality,Amazon
ORD305439,2024-02-12,P010,The Icon,12000,7200,2,24000,14400,9600,CUST77576,26-35,Male,Haryana,Gurgaon,1,Returned,Other,Amazon
ORD305440,2024-02-12,P001,vector,1000,600,1,1000,600,400,CUST80851,36-50,Female,Uttar Pradesh,Varanasi,4,Not Returned,,Flipkart
ORD305441,2024-02-12,P009,Imperial,9000,5400,1,9000,5400,3600,CUST23853,18-25,Male,Uttar Pradesh,Kanpur,5,Not Returned,,Own Website
ORD305442,2024-02-12,P008,Tribute,7000,4200,1,7000,4200,2800,CUST63836,26-35,Female,Tamil Nadu,Chennai,3,Not Returned,,Amazon
ORD305443,2024-02-12,P006,Zenith,5000,3000,1,5000,3000,2000,CUST30756,26-35,Male,Uttar Pradesh,Lucknow,3,Not Returned,,Flipkart
ORD305444,2024-02-12,P001,vector,1000,600,1,1000,600,400,CUST92683,26-35,Female,West Bengal,Kolkata,2,Not Returned,,Amazon
ORD305445,2024-02-12,P002,Kinetic,1500,900,1,1500,900,600,CUST22462,36-50,Female,Uttar Pradesh,Agra,4,Not Returned,,Amazon
ORD305446,2024-02-12,P010,The Icon,12000,7200,3,36000,21600,14400,CUST20969,26-35,Male,Uttar Pradesh,Noida,5,Not Returned,,Amazon
ORD305447,2024-02-12,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST58414,26-35,Male,Punjab,Ludhiana,4,Not Returned,,Amazon
ORD305448,2024-02-12,P003,Greenwich,2000,1200,1,2000,1200,800,CUST24674,26-35,Male,Gujarat,Surat,3,Returned,Other,Own Website
ORD305449,2024-02-12,P005,Elegance,4000,2400,1,4000,2400,1600,CUST68255,36-50,Male,Uttar Pradesh,Lucknow,5,Not Returned,,Own Website
ORD305450,2024-02-12,P008,Tribute,7000,4200,1,7000,4200,2800,CUST76014,36-50,Male,Maharashtra,Thane,2,Returned,Defective,Amazon
ORD305451,2024-02-12,P005,Elegance,4000,2400,1,4000,2400,1600,CUST47980,18-25,Male,Andhra Pradesh,Kakinada,4,Not Returned,,Amazon
ORD305452,2024-02-12,P005,Elegance,4000,2400,1,4000,2400,1600,CUST81646,26-35,Female,Delhi,New Delhi,1,Returned,Defective,Amazon
ORD305453,2024-02-13,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST44083,36-50,Female,Uttar Pradesh,Varanasi,5,Not Returned,,Own Website
ORD305454,2024-02-13,P001,vector,1000,600,1,1000,600,400,CUST80137,26-35,Female,Jharkhand,Jamshedpur,4,Not Returned,,Amazon
ORD305455,2024-02-13,P003,Greenwich,2000,1200,1,2000,1200,800,CUST25760,26-35,Male,Uttar Pradesh,Kanpur,2,Returned,Poor Quality,Myntra
ORD305456,2024-02-13,P005,Elegance,4000,2400,1,4000,2400,1600,CUST56668,50+,Male,Maharashtra,Nashik,4,Not Returned,,Amazon
ORD305457,2024-02-13,P003,Greenwich,2000,1200,1,2000,1200,800,CUST84853,18-25,Female,Delhi,New Delhi,3,Not Returned,,Myntra
ORD305458,2024-02-13,P005,Elegance,4000,2400,1,4000,2400,1600,CUST58994,26-35,Male,Rajasthan,Bikaner,3,Returned,Other,Amazon
ORD305459,2024-02-13,P002,Kinetic,1500,900,2,3000,1800,1200,CUST11511,36-50,Male,Assam,Silchar,4,Not Returned,,Amazon
ORD305460,2024-02-13,P002,Kinetic,1500,900,3,4500,2700,1800,CUST18089,36-50,Male,Punjab,Ludhiana,4,Not Returned,,Amazon
ORD305461,2024-02-13,P002,Kinetic,1500,900,1,1500,900,600,CUST44013,26-35,Male,Uttar Pradesh,Lucknow,5,Not Returned,,Flipkart
ORD305462,2024-02-13,P001,vector,1000,600,1,1000,600,400,CUST64891,26-35,Male,Delhi,New Delhi,5,Not Returned,,Myntra
ORD305463,2024-02-13,P001,vector,1000,600,1,1000,600,400,CUST72033,50+,Female,Kerala,Kozhikode,1,Returned,Other,Myntra
ORD305464,2024-02-14,P002,Kinetic,1500,900,1,1500,900,600,CUST33570,36-50,Male,Maharashtra,Mumbai,5,Not Returned,,Amazon
ORD305465,2024-02-14,P004,clarity,3000,1800,1,3000,1800,1200,CUST59840,50+,Female,Uttar Pradesh,Kanpur,4,Not Returned,,Amazon
ORD305466,2024-02-14,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST21157,36-50,Female,Uttar Pradesh,Noida,5,Not Returned,,Amazon
ORD305467,2024-02-14,P001,vector,1000,600,1,1000,600,400,CUST62852,26-35,Male,Tamil Nadu,Salem,3,Returned,Item Doesn't Fit,Flipkart
ORD305468,2024-02-14,P010,The Icon,12000,7200,2,24000,14400,9600,CUST94928,50+,Female,Madhya Pradesh,Bhopal,4,Not Returned,,Myntra
ORD305469,2024-02-14,P003,Greenwich,2000,1200,1,2000,1200,800,CUST76964,26-35,Female,Assam,Guwahati,4,Returned,Wrong Item,Myntra
ORD305470,2024-02-14,P004,clarity,3000,1800,1,3000,1800,1200,CUST98387,50+,Male,Kerala,Thrissur,4,Not Returned,,Amazon
ORD305471,2024-02-14,P001,vector,1000,600,1,1000,600,400,CUST31672,26-35,Male,Delhi,Delhi,5,Not Returned,,Flipkart
ORD305472,2024-02-14,P005,Elegance,4000,2400,1,4000,2400,1600,CUST97872,50+,Female,Gujarat,Bhavnagar,4,Not Returned,,Flipkart
ORD305473,2024-02-15,P007,Eclipse,6000,3600,2,12000,7200,4800,CUST83359,36-50,Male,Karnataka,Hubli,4,Not Returned,,Own Website
ORD305474,2024-02-15,P005,Elegance,4000,2400,1,4000,2400,1600,CUST29718,18-25,Male,Uttar Pradesh,Noida,4,Not Returned,,Flipkart
ORD305475,2024-02-15,P003,Greenwich,2000,1200,1,2000,1200,800,CUST61393,18-25,Male,Uttar Pradesh,Varanasi,4,Not Returned,,Amazon
ORD305476,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST97854,36-50,Female,Tamil Nadu,Salem,3,Not Returned,,Own Website
ORD305477,2024-02-15,P005,Elegance,4000,2400,1,4000,2400,1600,CUST97108,26-35,Male,Delhi,Delhi,5,Not Returned,,Amazon
ORD305478,2024-02-15,P008,Tribute,7000,4200,3,21000,12600,8400,CUST45013,18-25,Female,Uttar Pradesh,Lucknow,2,Not Returned,,Amazon
ORD305479,2024-02-15,P004,clarity,3000,1800,1,3000,1800,1200,CUST87180,36-50,Male,Bihar,Patna,4,Not Returned,,Amazon
ORD305480,2024-02-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST40059,26-35,Female,Karnataka,Mangalore,4,Not Returned,,Amazon
ORD305481,2024-02-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST21591,26-35,Male,Delhi,Delhi,4,Returned,Wrong Item,Own Website
ORD305482,2024-02-15,P004,clarity,3000,1800,1,3000,1800,1200,CUST65511,26-35,Male,Karnataka,Belgaum,4,Not Returned,,Own Website
ORD305483,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST65987,18-25,Male,Telangana,Karimnagar,2,Returned,Wrong Item,Amazon
ORD305484,2024-02-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST74796,18-25,Female,Maharashtra,Mumbai,4,Not Returned,,Own Website
ORD305485,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST94191,50+,Female,Uttar Pradesh,Noida,4,Not Returned,,Own Website
ORD305486,2024-02-15,P003,Greenwich,2000,1200,1,2000,1200,800,CUST33203,50+,Female,Maharashtra,Pune,5,Not Returned,,Amazon
ORD305487,2024-02-15,P005,Elegance,4000,2400,1,4000,2400,1600,CUST47239,18-25,Male,Uttar Pradesh,Varanasi,5,Not Returned,,Amazon
ORD305488,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST83162,18-25,Male,Gujarat,Bhavnagar,5,Not Returned,,Myntra
ORD305489,2024-02-15,P003,Greenwich,2000,1200,1,2000,1200,800,CUST53687,26-35,Male,Andhra Pradesh,Visakhapatnam,3,Not Returned,,Myntra
ORD305490,2024-02-15,P001,vector,1000,600,1,1000,600,400,CUST56405,26-35,Female,Rajasthan,Kota,4,Not Returned,,Flipkart
ORD305491,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST70324,18-25,Male,Maharashtra,Mumbai,4,Not Returned,,Flipkart
ORD305492,2024-02-15,P002,Kinetic,1500,900,1,1500,900,600,CUST48384,26-35,Male,Karnataka,Mysuru,4,Returned,Color Mismatch,Myntra
ORD305493,2024-02-16,P001,vector,1000,600,2,2000,1200,800,CUST89265,36-50,Female,Madhya Pradesh,Bhopal,5,Not Returned,,Flipkart
ORD305494,2024-02-16,P004,clarity,3000,1800,1,3000,1800,1200,CUST93840,26-35,Female,West Bengal,Siliguri,2,Not Returned,,Own Website
ORD305495,2024-02-16,P002,Kinetic,1500,900,1,1500,900,600,CUST89930,36-50,Female,Odisha,Rourkela,4,Not Returned,,Amazon
ORD305496,2024-02-16,P006,Zenith,5000,3000,1,5000,3000,2000,CUST60296,26-35,Female,Uttar Pradesh,Varanasi,4,Not Returned,,Amazon
ORD305497,2024-02-16,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST42591,36-50,Male,Andhra Pradesh,Kakinada,4,Not Returned,,Amazon
ORD305498,2024-02-16,P006,Zenith,5000,3000,1,5000,3000,2000,CUST90190,26-35,Male,Maharashtra,Nagpur,4,Not Returned,,Flipkart
ORD305499,2024-02-16,P005,Elegance,4000,2400,1,4000,2400,1600,CUST13358,18-25,Male,Karnataka,Hubli,5,Not Returned,,Flipkart
ORD305500,2024-02-16,P005,Elegance,4000,2400,2,8000,4800,3200,CUST69383,26-35,Male,Maharashtra,Nagpur,5,Not Returned,,Flipkart
ORD305501,2024-02-16,P004,clarity,3000,1800,1,3000,1800,1200,CUST50946,18-25,Male,Tamil Nadu,Salem,4,Not Returned,,Amazon
ORD305502,2024-02-16,P001,vector,1000,600,1,1000,600,400,CUST68188,50+,Male,Karnataka,Bengaluru,4,Returned,Poor Quality,Own Website
ORD305503,2024-02-16,P005,Elegance,4000,2400,2,8000,4800,3200,CUST30047,50+,Female,West Bengal,Kolkata,4,Not Returned,,Flipkart
ORD305504,2024-02-16,P001,vector,1000,600,1,1000,600,400,CUST54304,26-35,Female,Uttar Pradesh,Noida,3,Not Returned,,Amazon
ORD305505,2024-02-17,P003,Greenwich,2000,1200,1,2000,1200,800,CUST60585,50+,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Amazon
ORD305506,2024-02-17,P004,clarity,3000,1800,1,3000,1800,1200,CUST30946,36-50,Female,Maharashtra,Pune,4,Not Returned,,Amazon
ORD305507,2024-02-17,P006,Zenith,5000,3000,1,5000,3000,2000,CUST86021,18-25,Female,Delhi,Delhi,3,Not Returned,,Myntra
ORD305508,2024-02-17,P009,Imperial,9000,5400,1,9000,5400,3600,CUST46073,36-50,Female,Madhya Pradesh,Jabalpur,1,Returned,Did Not Like,Flipkart
ORD305509,2024-02-17,P005,Elegance,4000,2400,1,4000,2400,1600,CUST81658,26-35,Female,Karnataka,Belgaum,5,Not Returned,,Amazon
ORD305510,2024-02-17,P009,Imperial,9000,5400,1,9000,5400,3600,CUST10044,26-35,Female,Gujarat,Surat,4,Not Returned,,Own Website
ORD305511,2024-02-17,P005,Elegance,4000,2400,1,4000,2400,1600,CUST44854,26-35,Male,Madhya Pradesh,Indore,4,Not Returned,,Own Website
ORD305512,2024-02-17,P002,Kinetic,1500,900,1,1500,900,600,CUST62445,50+,Female,Andhra Pradesh,Kakinada,4,Not Returned,,Amazon
ORD305513,2024-02-18,P004,clarity,3000,1800,1,3000,1800,1200,CUST90488,26-35,Female,Bihar,Gaya,5,Not Returned,,Flipkart
ORD305514,2024-02-18,P005,Elegance,4000,2400,1,4000,2400,1600,CUST67135,26-35,Female,Karnataka,Bengaluru,3,Not Returned,,Amazon
ORD305515,2024-02-18,P004,clarity,3000,1800,2,6000,3600,2400,CUST61798,50+,Female,Andhra Pradesh,Guntur,5,Returned,Poor Quality,Myntra
ORD305516,2024-02-18,P006,Zenith,5000,3000,1,5000,3000,2000,CUST29836,26-35,Male,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Flipkart
ORD305517,2024-02-18,P003,Greenwich,2000,1200,1,2000,1200,800,CUST88897,26-35,Male,Punjab,Patiala,5,Not Returned,,Amazon
ORD305518,2024-02-18,P003,Greenwich,2000,1200,1,2000,1200,800,CUST65694,26-35,Male,Haryana,Gurgaon,5,Not Returned,,Amazon
ORD305519,2024-02-18,P005,Elegance,4000,2400,1,4000,2400,1600,CUST91689,36-50,Female,Gujarat,Ahmedabad,4,Not Returned,,Amazon
ORD305520,2024-02-18,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST21689,26-35,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Amazon
ORD305521,2024-02-18,P008,Tribute,7000,4200,1,7000,4200,2800,CUST19680,18-25,Male,Rajasthan,Udaipur,4,Not Returned,,Flipkart
ORD305522,2024-02-18,P009,Imperial,9000,5400,1,9000,5400,3600,CUST24804,18-25,Female,Gujarat,Surat,3,Not Returned,,Amazon
ORD305523,2024-02-18,P001,vector,1000,600,1,1000,600,400,CUST42543,36-50,Male,Maharashtra,Thane,4,Not Returned,,Amazon
ORD305524,2024-02-18,P002,Kinetic,1500,900,2,3000,1800,1200,CUST96662,26-35,Male,Maharashtra,Nagpur,5,Not Returned,,Amazon
ORD305525,2024-02-18,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST93898,36-50,Male,Karnataka,Belgaum,1,Not Returned,,Amazon
ORD305526,2024-02-19,P005,Elegance,4000,2400,3,12000,7200,4800,CUST36813,26-35,Male,Maharashtra,Pune,5,Not Returned,,Myntra
ORD305527,2024-02-19,P005,Elegance,4000,2400,1,4000,2400,1600,CUST24150,26-35,Female,West Bengal,Siliguri,4,Not Returned,,Amazon
ORD305528,2024-02-19,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST37963,50+,Male,West Bengal,Howrah,4,Not Returned,,Amazon
ORD305529,2024-02-19,P008,Tribute,7000,4200,2,14000,8400,5600,CUST63429,18-25,Male,Bihar,Muzaffarpur,4,Not Returned,,Amazon
ORD305530,2024-02-19,P002,Kinetic,1500,900,1,1500,900,600,CUST54791,18-25,Male,Odisha,Bhubaneswar,5,Not Returned,,Amazon
ORD305531,2024-02-19,P001,vector,1000,600,1,1000,600,400,CUST42587,26-35,Female,Uttar Pradesh,Kanpur,4,Not Returned,,Myntra
ORD305532,2024-02-19,P008,Tribute,7000,4200,2,14000,8400,5600,CUST43359,26-35,Female,Rajasthan,Jaipur,4,Not Returned,,Flipkart
ORD305533,2024-02-19,P001,vector,1000,600,1,1000,600,400,CUST82914,26-35,Male,Uttar Pradesh,Agra,4,Not Returned,,Own Website
ORD305534,2024-02-19,P008,Tribute,7000,4200,1,7000,4200,2800,CUST22372,26-35,Male,Karnataka,Belgaum,3,Not Returned,,Flipkart
ORD305535,2024-02-19,P003,Greenwich,2000,1200,1,2000,1200,800,CUST12874,26-35,Female,Andhra Pradesh,Guntur,1,Returned,Color Mismatch,Flipkart
ORD305536,2024-02-19,P009,Imperial,9000,5400,1,9000,5400,3600,CUST57227,36-50,Male,Madhya Pradesh,Indore,4,Not Returned,,Amazon
ORD305537,2024-02-19,P004,clarity,3000,1800,1,3000,1800,1200,CUST49595,18-25,Male,Tamil Nadu,Madurai,5,Not Returned,,Flipkart
ORD305538,2024-02-19,P003,Greenwich,2000,1200,1,2000,1200,800,CUST44364,36-50,Male,Telangana,Warangal,5,Returned,Other,Flipkart
ORD305539,2024-02-19,P004,clarity,3000,1800,1,3000,1800,1200,CUST90777,36-50,Male,Uttar Pradesh,Lucknow,3,Not Returned,,Own Website
ORD305540,2024-02-19,P008,Tribute,7000,4200,1,7000,4200,2800,CUST51665,50+,Male,Delhi,Delhi,5,Returned,Wrong Item,Amazon
ORD305541,2024-02-20,P001,vector,1000,600,1,1000,600,400,CUST35329,18-25,Female,Rajasthan,Jaipur,3,Not Returned,,Amazon
ORD305542,2024-02-20,P002,Kinetic,1500,900,1,1500,900,600,CUST45861,18-25,Female,Uttar Pradesh,Agra,5,Not Returned,,Flipkart
ORD305543,2024-02-20,P002,Kinetic,1500,900,1,1500,900,600,CUST84346,26-35,Female,Maharashtra,Mumbai,5,Not Returned,,Amazon
ORD305544,2024-02-20,P008,Tribute,7000,4200,1,7000,4200,2800,CUST62699,26-35,Male,Jharkhand,Jamshedpur,4,Not Returned,,Own Website
ORD305545,2024-02-20,P009,Imperial,9000,5400,1,9000,5400,3600,CUST71609,36-50,Male,Madhya Pradesh,Bhopal,4,Not Returned,,Myntra
ORD305546,2024-02-20,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST18563,18-25,Female,Andhra Pradesh,Nellore,4,Not Returned,,Amazon
ORD305547,2024-02-20,P001,vector,1000,600,1,1000,600,400,CUST26616,26-35,Female,Gujarat,Bhavnagar,4,Not Returned,,Flipkart
ORD305548,2024-02-20,P003,Greenwich,2000,1200,1,2000,1200,800,CUST87928,18-25,Female,Rajasthan,Udaipur,4,Not Returned,,Amazon
ORD305549,2024-02-20,P002,Kinetic,1500,900,1,1500,900,600,CUST81657,18-25,Male,Punjab,Amritsar,4,Not Returned,,Own Website
ORD305550,2024-02-20,P002,Kinetic,1500,900,1,1500,900,600,CUST10373,36-50,Male,West Bengal,Asansol,3,Not Returned,,Myntra
ORD305551,2024-02-20,P001,vector,1000,600,2,2000,1200,800,CUST70519,36-50,Female,Madhya Pradesh,Jabalpur,4,Not Returned,,Amazon
ORD305552,2024-02-20,P008,Tribute,7000,4200,1,7000,4200,2800,CUST29065,26-35,Female,Uttar Pradesh,Noida,5,Not Returned,,Flipkart
ORD305553,2024-02-20,P001,vector,1000,600,1,1000,600,400,CUST45585,26-35,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Amazon
ORD305554,2024-02-20,P002,Kinetic,1500,900,2,3000,1800,1200,CUST68045,26-35,Male,Rajasthan,Jaipur,1,Not Returned,,Own Website
ORD305555,2024-02-20,P004,clarity,3000,1800,1,3000,1800,1200,CUST64224,26-35,Male,Karnataka,Mangalore,4,Not Returned,,Flipkart
ORD305556,2024-02-20,P010,The Icon,12000,7200,1,12000,7200,4800,CUST39684,26-35,Female,Delhi,New Delhi,4,Not Returned,,Own Website
ORD305557,2024-02-21,P005,Elegance,4000,2400,1,4000,2400,1600,CUST91598,26-35,Male,Karnataka,Mangalore,4,Not Returned,,Flipkart
ORD305558,2024-02-21,P002,Kinetic,1500,900,2,3000,1800,1200,CUST61710,26-35,Female,Karnataka,Mysuru,5,Not Returned,,Flipkart
ORD305559,2024-02-21,P006,Zenith,5000,3000,1,5000,3000,2000,CUST44737,26-35,Male,Maharashtra,Nashik,4,Not Returned,,Flipkart
ORD305560,2024-02-21,P001,vector,1000,600,2,2000,1200,800,CUST65336,18-25,Female,Maharashtra,Thane,2,Not Returned,,Own Website
ORD305561,2024-02-21,P010,The Icon,12000,7200,1,12000,7200,4800,CUST96922,18-25,Male,Uttar Pradesh,Noida,4,Not Returned,,Own Website
ORD305562,2024-02-21,P001,vector,1000,600,1,1000,600,400,CUST90924,26-35,Female,Assam,Dibrugarh,4,Not Returned,,Own Website
ORD305563,2024-02-21,P010,The Icon,12000,7200,1,12000,7200,4800,CUST86253,26-35,Female,Delhi,New Delhi,4,Not Returned,,Myntra
ORD305564,2024-02-21,P003,Greenwich,2000,1200,1,2000,1200,800,CUST91073,36-50,Female,Maharashtra,Nashik,4,Not Returned,,Amazon
ORD305565,2024-02-21,P005,Elegance,4000,2400,1,4000,2400,1600,CUST67717,26-35,Female,Maharashtra,Thane,4,Not Returned,,Amazon
ORD305566,2024-02-21,P004,clarity,3000,1800,1,3000,1800,1200,CUST59959,26-35,Female,Telangana,Khammam,4,Returned,Item Doesn't Fit,Flipkart
ORD305567,2024-02-21,P006,Zenith,5000,3000,1,5000,3000,2000,CUST50940,26-35,Female,Karnataka,Belgaum,4,Not Returned,,Flipkart
ORD305568,2024-02-22,P002,Kinetic,1500,900,2,3000,1800,1200,CUST52903,26-35,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Own Website
ORD305569,2024-02-22,P004,clarity,3000,1800,2,6000,3600,2400,CUST87116,26-35,Male,Bihar,Bhagalpur,3,Not Returned,,Flipkart
ORD305570,2024-02-22,P010,The Icon,12000,7200,1,12000,7200,4800,CUST51098,26-35,Male,Maharashtra,Nagpur,4,Not Returned,,Amazon
ORD305571,2024-02-22,P008,Tribute,7000,4200,1,7000,4200,2800,CUST24502,36-50,Male,Karnataka,Bengaluru,5,Not Returned,,Amazon
ORD305572,2024-02-22,P004,clarity,3000,1800,1,3000,1800,1200,CUST90438,36-50,Male,Haryana,Gurgaon,5,Not Returned,,Myntra
ORD305573,2024-02-22,P003,Greenwich,2000,1200,1,2000,1200,800,CUST88526,26-35,Male,Karnataka,Mysuru,5,Not Returned,,Flipkart
ORD305574,2024-02-22,P004,clarity,3000,1800,1,3000,1800,1200,CUST17679,18-25,Female,Maharashtra,Pune,5,Not Returned,,Flipkart
ORD305575,2024-02-23,P010,The Icon,12000,7200,1,12000,7200,4800,CUST57358,36-50,Male,Delhi,Delhi,3,Not Returned,,Flipkart
ORD305576,2024-02-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST60002,26-35,Male,Maharashtra,Pune,4,Not Returned,,Amazon
ORD305577,2024-02-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST56040,26-35,Male,Gujarat,Ahmedabad,4,Not Returned,,Flipkart
ORD305578,2024-02-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST72191,26-35,Other,Tamil Nadu,Chennai,2,Returned,Wrong Item,Myntra
ORD305579,2024-02-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST65375,26-35,Female,Andhra Pradesh,Vijayawada,4,Not Returned,,Own Website
ORD305580,2024-02-23,P004,clarity,3000,1800,1,3000,1800,1200,CUST39762,26-35,Female,Tamil Nadu,Chennai,4,Not Returned,,Amazon
ORD305581,2024-02-23,P005,Elegance,4000,2400,1,4000,2400,1600,CUST37150,18-25,Male,Kerala,Thrissur,5,Not Returned,,Own Website
ORD305582,2024-02-23,P003,Greenwich,2000,1200,1,2000,1200,800,CUST51207,26-35,Female,Uttar Pradesh,Varanasi,3,Not Returned,,Flipkart
ORD305583,2024-02-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST63843,50+,Male,Haryana,Faridabad,4,Not Returned,,Amazon
ORD305584,2024-02-23,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST23108,26-35,Female,Maharashtra,Pune,4,Not Returned,,Own Website
ORD305585,2024-02-23,P003,Greenwich,2000,1200,1,2000,1200,800,CUST58809,26-35,Male,Telangana,Karimnagar,5,Returned,Item Doesn't Fit,Amazon
ORD305586,2024-02-23,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST17315,36-50,Female,Jharkhand,Dhanbad,4,Not Returned,,Own Website
ORD305587,2024-02-23,P008,Tribute,7000,4200,3,21000,12600,8400,CUST73636,50+,Female,West Bengal,Siliguri,5,Not Returned,,Myntra
ORD305588,2024-02-23,P002,Kinetic,1500,900,2,3000,1800,1200,CUST16442,26-35,Male,Andhra Pradesh,Vijayawada,4,Not Returned,,Amazon
ORD305589,2024-02-24,P001,vector,1000,600,1,1000,600,400,CUST87872,26-35,Female,Telangana,Hyderabad,4,Not Returned,,Amazon
ORD305590,2024-02-24,P006,Zenith,5000,3000,1,5000,3000,2000,CUST27810,18-25,Male,Odisha,Rourkela,4,Not Returned,,Amazon
ORD305591,2024-02-24,P006,Zenith,5000,3000,1,5000,3000,2000,CUST79514,36-50,Male,Uttar Pradesh,Agra,4,Not Returned,,Myntra
ORD305592,2024-02-24,P004,clarity,3000,1800,1,3000,1800,1200,CUST42796,18-25,Female,Gujarat,Bhavnagar,3,Not Returned,,Myntra
ORD305593,2024-02-24,P003,Greenwich,2000,1200,1,2000,1200,800,CUST16154,36-50,Male,Karnataka,Mysuru,4,Not Returned,,Flipkart
ORD305594,2024-02-24,P003,Greenwich,2000,1200,1,2000,1200,800,CUST59327,36-50,Male,Maharashtra,Nagpur,4,Not Returned,,Flipkart
ORD305595,2024-02-24,P004,clarity,3000,1800,1,3000,1800,1200,CUST99444,18-25,Male,West Bengal,Siliguri,5,Not Returned,,Own Website
